"codigo_producto","caja_grosor_mm","caja_exterior_largo","caja_exterior_ancho","caja_exterior_alto","caja_interior_largo","caja_interior_ancho","caja_interior_alto","perimetro_caja_m","cantidad_cajas_alto","cantidad_cajas_largo","cantidad_cajas_ancho","cantidad_cajas_total","utilizacion","caja_tipo_id","volumen_producto_canal_servicios_comida","volumen_producto_canal_minorista","volumen_producto_canal_cadenas_corporativas","volumen_producto_canal_otros","volumen_producto_total","volumen_producto_planta_buenos_aires","volumen_producto_planta_curitiba","volumen_producto_planta_santiago","volumen_producto_planta_bakersfield","volumen_producto_planta_monterrey","cantidad_pallets_planta_buenos_aires","cantidad_pallets_planta_curitiba","cantidad_pallets_planta_santiago","cantidad_pallets_planta_monterrey","cantidad_pallets_planta_bakersfield","cantidad_pallets_total","cantidad_productos","volumen_tipo_planta_buenos_aires","volumen_tipo_planta_curitiba","volumen_tipo_planta_santiago","volumen_tipo_planta_monterrey","volumen_tipo_planta_bakersfield","costo_unitario_base","costo_total_base","descuento_planta_buenos_aires","descuento_planta_curitiba","descuento_planta_santiago","descuento_planta_monterrey","descuento_planta_bakersfield","costo_unitario_planta_buenos_aires","costo_unitario_planta_curitiba","costo_unitario_planta_santiago","costo_unitario_planta_monterrey","costo_unitario_planta_bakersfield","costo_por_pallet","costo_total_planta_buenos_aires","costo_total_planta_curitiba","costo_total_planta_santiago","costo_total_planta_monterrey","costo_total_planta_bakersfield","costo_total","costo_pallet_planta_buenos_aires","costo_pallet_planta_curitiba","costo_pallet_planta_santiago","costo_pallet_planta_monterrey","costo_pallet_planta_bakersfield","costo_pallets_total"
"BR0283",3,399.987041795387,299.989934108923,224.995748919131,393.987041795387,293.989934108923,218.995748919131,1.39995395180862,8,2,4,64,0.999915160158415,57,0,25144,0,0,25144,0,25144,0,0,0,0,392.875,0,0,0,392.875,11,387563,6356361,9581121,3509,3564,0.6,890842.8,0,-30,-30,10,10,0.6,0.42,0.42,0.66,0.66,150,0,10560.48,0,0,0,10560.48,0,58931.25,0,0,0,58931.25
"BR0284",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,0,57430,0,0,57430,57430,0,0,0,0,897.34375,0,0,0,0,897.34375,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,24120.6,0,0,0,0,24120.6,134601.5625,0,0,0,0,134601.5625
"BR0285",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,0,8419,0,0,8419,1315,2993,1959,1165,987,16.4375,37.4125,24.4875,12.3375,14.5625,105.2375,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,552.3,1257.06,940.32,473.76,489.3,3712.74,2465.625,5611.875,3673.125,1850.625,2184.375,15785.625
"BR0286",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,0,2671,0,0,2671,417,950,621,370,313,5.2125,11.875,7.7625,3.9125,4.625,33.3875,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,175.14,399,298.08,150.24,155.4,1177.86,781.875,1781.25,1164.375,586.875,693.75,5008.125
"BR0287",3,399.877441753675,277.234396359934,298.438073667139,393.877441753675,271.234396359934,292.438073667139,1.35422367622722,6,2,4,48,0.919021653979895,50,3201,0,107656,0,110857,0,0,110857,0,0,0,0,2309.52083333333,0,0,2309.52083333333,9,0,9281511,4539762,0,0,0.6,921418.2,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,0,46559.94,0,0,46559.94,0,0,346428.125,0,0,346428.125
"BR0288",3,399.091067535497,239.867256980065,233.07956154354,393.091067535497,233.867256980065,227.07956154354,1.27791664903112,7,2,5,70,0.903860631245766,24,124709,0,2741,0,127450,19903,45313,29657,17640,14937,284.328571428571,647.328571428571,423.671428571429,213.385714285714,252,1820.71428571429,8,251720,1068736,3557680,544936,997144,0.6,481516.2,0,-20,-20,-10,-20,0.6,0.48,0.48,0.54,0.48,150,11941.8,21750.24,14235.36,8065.98,8467.2,64460.58,42649.2857142857,97099.2857142857,63550.7142857143,32007.8571428571,37800,273107.142857143
"BR0289",3,398.822994214035,239.742158348144,217.0312073662,392.822994214035,233.742158348144,211.0312073662,1.27713030512436,8,2,5,80,0.960711602832889,18,0,46462,0,0,46462,0,0,0,46462,0,0,0,0,0,580.775,580.775,2,0,0,0,0,280492,0.6,84147.6,10,10,10,10,-20,0.66,0.66,0.66,0.66,0.48,150,0,0,0,0,22301.76,22301.76,0,0,0,0,87116.25,87116.25
"BR0290",3,399.879450675377,299.913580311683,299.899489682015,393.879450675377,293.913580311683,293.899489682015,1.39958606197412,6,2,4,48,0.999075810935959,51,0,34241,0,0,34241,0,34241,0,0,0,0,713.354166666667,0,0,0,713.354166666667,18,136782,31428684,9133218,1691766,9687888,0.6,1735944.6,10,-30,-30,-10,-30,0.66,0.42,0.42,0.54,0.42,150,0,14381.22,0,0,0,14381.22,0,107003.125,0,0,0,107003.125
"BR0291",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,0,53472,0,0,53472,0,0,0,53472,0,0,0,0,0,742.666666666667,742.666666666667,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,0,0,0,0,25666.56,25666.56,0,0,0,0,111400,111400
"BR0292",3,399.403325358649,299.531366951489,290.889912118574,393.403325358649,293.531366951489,284.889912118574,1.39786938462028,6,2,4,48,0.966674237571528,30,0,61797,0,0,61797,0,61797,0,0,0,0,1287.4375,0,0,0,1287.4375,14,15200626,9823324,16858856,0,0,0.6,1794977.4,-30,-30,-30,10,10,0.42,0.42,0.42,0.66,0.66,150,0,25954.74,0,0,0,25954.74,0,193115.625,0,0,0,193115.625
"BR0293",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,0,65498,0,0,65498,0,0,0,65498,0,0,0,0,0,1023.40625,1023.40625,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,0,0,0,0,31439.04,31439.04,0,0,0,0,153510.9375,153510.9375
"BR0294",3,399.913412963177,299.937927302393,185.7431819242,393.913412963177,293.937927302393,179.7431819242,1.39970268053114,9,2,4,72,0.928322754647945,55,0,8197,0,0,8197,0,0,0,8197,0,0,0,0,0,113.847222222222,113.847222222222,2,0,0,0,0,217962,0.6,65388.6,10,10,10,10,-20,0.66,0.66,0.66,0.66,0.48,150,0,0,0,0,3934.56,3934.56,0,0,0,0,17077.0833333333,17077.0833333333
"BR0295",3,399.709108395608,299.774039414591,238.891854981838,393.709108395608,293.774039414591,232.891854981838,1.3989662956204,7,2,4,56,0.927649033640618,41,0,27938,0,0,27938,0,27938,0,0,0,0,498.892857142857,0,0,0,498.892857142857,9,0,6935679,0,879984,8400276,0.6,1081062.6,10,-30,10,-10,-30,0.66,0.42,0.66,0.54,0.42,150,0,11733.96,0,0,0,11733.96,0,74833.9285714286,0,0,0,74833.9285714286
"BR0296",3,399.709108395608,299.774039414591,238.891854981838,393.709108395608,293.774039414591,232.891854981838,1.3989662956204,7,2,4,56,0.927649033640618,41,0,42128,0,0,42128,0,0,0,42128,0,0,0,0,0,752.285714285714,752.285714285714,9,0,6935679,0,879984,8400276,0.6,1081062.6,10,-30,10,-10,-30,0.66,0.42,0.66,0.54,0.42,150,0,0,0,0,17693.76,17693.76,0,0,0,0,112842.857142857,112842.857142857
"BR0297",3,399.727283445585,299.78815753376,149.939735003316,393.727283445585,293.78815753376,143.939735003316,1.39903088195869,12,2,4,96,0.998211339288231,42,0,112903,0,0,112903,0,0,0,112903,0,0,0,0,0,1176.07291666667,1176.07291666667,6,59790,139188,99384,44874,903528,0.6,124676.4,10,0,10,10,-20,0.66,0.6,0.66,0.66,0.48,150,0,0,0,0,54193.44,54193.44,0,0,0,0,176410.9375,176410.9375
"BR0298",3,399.727283445585,299.78815753376,149.939735003316,393.727283445585,293.78815753376,143.939735003316,1.39903088195869,12,2,4,96,0.998211339288231,42,0,28852,0,0,28852,0,0,0,28852,0,0,0,0,0,300.541666666667,300.541666666667,6,59790,139188,99384,44874,903528,0.6,124676.4,10,0,10,10,-20,0.66,0.6,0.66,0.66,0.48,150,0,0,0,0,13848.96,13848.96,0,0,0,0,45081.25,45081.25
"BR0299",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,0,10947,0,0,10947,0,0,0,10947,0,0,0,0,0,171.046875,171.046875,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,0,0,0,0,5254.56,5254.56,0,0,0,0,25657.03125,25657.03125
"BR0300",3,398.728014516786,239.721351436929,222.275080893379,392.728014516786,233.721351436929,216.275080893379,1.27689873190743,8,2,5,80,0.983604469130541,15,0,537174,0,0,537174,0,166453,370721,0,0,0,2080.6625,4634.0125,0,0,6714.675,3,0,499359,1174053,105180,0,0.6,355718.4,10,-20,-20,0,10,0.66,0.48,0.48,0.6,0.66,150,0,79897.44,177946.08,0,0,257843.52,0,312099.375,695101.875,0,0,1007201.25
"BR0301",3,399.705435075731,239.935471963507,260.085897932075,393.705435075731,233.935471963507,254.085897932075,1.27928181407848,6,2,5,60,0.86608163501073,39,0,84080,0,0,84080,0,0,0,0,84080,0,0,0,1401.33333333333,0,1401.33333333333,2,0,0,0,727510,0,0.6,218253,10,10,10,-20,10,0.66,0.66,0.66,0.48,0.66,150,0,0,0,40358.4,0,40358.4,0,0,0,210200,0,210200
"BR0302",3,399.79411415875,239.950962354025,215.483884683226,393.79411415875,233.950962354025,209.483884683226,1.27949015302555,8,2,5,80,0.957017627627729,45,0,743209,0,0,743209,662841,80368,0,0,0,8285.5125,1004.6,0,0,0,9290.1125,5,3997110,514185,0,1234415,0,0.6,689485.2,-30,-20,10,-20,10,0.42,0.48,0.66,0.48,0.66,150,278393.22,38576.64,0,0,0,316969.86,1242826.875,150690,0,0,0,1393516.875
"BR0303",3,396.08834787281,239.458388343332,157.416841079885,390.08834787281,233.458388343332,151.416841079885,1.27109347243228,11,2,5,110,0.950434651711263,4,9612,0,0,0,9612,9612,0,0,0,0,87.3818181818182,0,0,0,0,87.3818181818182,6,217344,0,0,0,0,0.6,21734.4,0,10,10,10,10,0.6,0.66,0.66,0.66,0.66,150,5767.2,0,0,0,0,5767.2,13107.2727272727,0,0,0,0,13107.2727272727
"BR0304",3,399.899158030004,271.854958477787,163.620258901912,393.899158030004,265.854958477787,157.620258901912,1.34350823301558,11,2,4,88,0.905865579587384,53,135472,0,16117,0,151589,23672,53895,35274,20982,17766,269,612.443181818182,400.840909090909,201.886363636364,238.431818181818,1722.60227272727,2,70836,161274,105552,53162,62786,0.6,136083,0,-10,-10,0,0,0.6,0.54,0.54,0.6,0.6,150,14203.2,29103.3,19047.96,10659.6,12589.2,85603.26,40350,91866.4772727273,60126.1363636364,30282.9545454545,35764.7727272727,258390.340909091
"BR0305",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,3162,0,25544,164,28870,0,0,28870,0,0,0,0,515.535714285714,0,0,515.535714285714,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,12125.4,0,0,12125.4,0,0,77330.3571428571,0,0,77330.3571428571
"BR0306",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,2,0,890710,0,890712,890712,0,0,0,0,15905.5714285714,0,0,0,0,15905.5714285714,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,374099.04,0,0,0,0,374099.04,2385835.71428571,0,0,0,0,2385835.71428571
"BR0307",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,36192,0,0,36192,36192,0,0,0,0,646.285714285714,0,0,0,0,646.285714285714,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,15200.64,0,0,0,0,15200.64,96942.8571428571,0,0,0,0,96942.8571428571
"BR0308",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,0,32017,0,0,32017,32017,0,0,0,0,500.265625,0,0,0,0,500.265625,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,13447.14,0,0,0,0,13447.14,75039.84375,0,0,0,0,75039.84375
"BR0309",3,398.963977944114,276.919861172734,179.203626516496,392.963977944114,270.919861172734,173.203626516496,1.3517676782337,10,2,4,80,0.916602069961896,21,2519,74974,0,0,77493,0,0,77493,0,0,0,0,968.6625,0,0,968.6625,6,0,950298,772890,0,0,0.6,172318.8,10,-20,-20,10,10,0.66,0.48,0.48,0.66,0.66,150,0,0,37196.64,0,0,37196.64,0,0,145299.375,0,0,145299.375
"BR0310",3,397.509154021161,276.418918157633,290.666922283448,391.509154021161,270.418918157633,284.666922283448,1.34785614435759,6,2,4,48,0.88717237160278,8,81950,0,2252,0,84202,13149,29937,19594,11654,9868,273.9375,623.6875,408.208333333333,205.583333333333,242.791666666667,1754.20833333333,7,92043,872844,4159729,69076,916881,0.6,523763.4,10,-20,-30,10,-20,0.66,0.48,0.42,0.66,0.48,150,8678.34,14369.76,8229.48,6512.88,5593.92,43384.38,41090.625,93553.125,61231.25,30837.5,36418.75,263131.25
"BR0310XL",3,399.828921779431,299.877356999302,271.931420790883,393.828921779431,293.877356999302,265.931420790883,1.39941255755747,6,2,4,48,0.905679987311111,48,90679,0,2492,0,93171,14550,33125,21680,12896,10920,303.125,690.104166666667,451.666666666667,227.5,268.666666666667,1941.0625,14,374374,7437836,18446778,185668,2225328,0.6,1228713.6,0,-30,-30,10,-20,0.6,0.42,0.42,0.66,0.48,150,8730,13912.5,9105.6,7207.2,6190.08,45145.38,45468.75,103515.625,67750,34125,40300,291159.375
"BR0311",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,56336,0,2,0,56338,8798,20030,13109,7798,6603,137.46875,312.96875,204.828125,103.171875,121.84375,880.28125,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,3695.16,8412.6,5505.78,3565.62,3743.04,24922.2,20620.3125,46945.3125,30724.21875,15475.78125,18276.5625,132042.1875
"BR0312",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,56648,0,0,0,56648,8846,20140,13182,7841,6639,138.21875,314.6875,205.96875,103.734375,122.515625,885.125,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,3715.32,8458.8,5536.44,3585.06,3763.68,25059.3,20732.8125,47203.125,30895.3125,15560.15625,18377.34375,132768.75
"BR0313",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,96723,0,2638,0,99361,15516,35326,23121,13753,11645,242.4375,551.96875,361.265625,181.953125,214.890625,1552.515625,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,6516.72,14836.92,9710.82,6288.3,6601.44,43954.2,36365.625,82795.3125,54189.84375,27292.96875,32233.59375,232877.34375
"BR0314",3,399.789976507924,298.39926405273,178.172392210324,393.789976507924,292.39926405273,172.172392210324,1.39637848112131,10,2,4,80,0.984048058693944,44,449345,0,0,0,449345,0,0,11770,437575,0,0,0,147.125,0,5469.6875,5616.8125,8,0,0,849440,0,6262376,0.6,533386.2,10,10,-20,10,-30,0.66,0.66,0.48,0.66,0.42,150,0,0,5649.6,0,183781.5,189431.1,0,0,22068.75,0,820453.125,842521.875
"BR0314XL",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,438153,0,0,0,438153,0,0,11477,426676,0,0,0,143.4625,0,5333.45,5476.9125,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,0,0,5508.96,0,179203.92,184712.88,0,0,21519.375,0,800017.5,821536.875
"BR0315",3,399.789976507924,298.39926405273,178.172392210324,393.789976507924,292.39926405273,172.172392210324,1.39637848112131,10,2,4,80,0.984048058693944,44,73214,0,0,3345,76559,0,0,76559,0,0,0,0,956.9875,0,0,956.9875,8,0,0,849440,0,6262376,0.6,533386.2,10,10,-20,10,-30,0.66,0.66,0.48,0.66,0.42,150,0,0,36748.32,0,0,36748.32,0,0,143548.125,0,0,143548.125
"BR0316",3,398.705408975371,298.983218032755,163.357544839731,392.705408975371,292.983218032755,157.357544839731,1.39537725401625,11,2,4,88,0.991692596752447,13,57896,0,0,0,57896,41815,0,0,0,16081,475.170454545455,0,0,182.738636363636,0,657.909090909091,15,2084415,11326320,83385,496680,1066470,0.6,602290.8,-20,-30,10,0,-10,0.48,0.42,0.66,0.6,0.54,150,20071.2,0,0,9648.6,0,29719.8,71275.5681818182,0,0,27410.7954545455,0,98686.3636363636
"BR0317",3,398.705408975371,298.983218032755,163.357544839731,392.705408975371,292.983218032755,157.357544839731,1.39537725401625,11,2,4,88,0.991692596752447,13,58373,0,0,0,58373,51399,0,0,6974,0,584.079545454545,0,0,0,79.25,663.329545454545,15,2084415,11326320,83385,496680,1066470,0.6,602290.8,-20,-30,10,0,-10,0.48,0.42,0.66,0.6,0.54,150,24671.52,0,0,0,3765.96,28437.48,87611.9318181818,0,0,0,11887.5,99499.4318181818
"BR0318",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,23876,0,0,0,23876,3728,8489,5556,3305,2798,51.7777777777778,117.902777777778,77.1666666666667,38.8611111111111,45.9027777777778,331.611111111111,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,1565.76,3565.38,2333.52,1678.8,1586.4,10729.86,7766.66666666667,17685.4166666667,11575,5829.16666666667,6885.41666666667,49741.6666666667
"BR0319",3,398.705408975371,298.983218032755,163.357544839731,392.705408975371,292.983218032755,157.357544839731,1.39537725401625,11,2,4,88,0.991692596752447,13,24396,0,0,0,24396,19886,0,0,4510,0,225.977272727273,0,0,0,51.25,277.227272727273,15,2084415,11326320,83385,496680,1066470,0.6,602290.8,-20,-30,10,0,-10,0.48,0.42,0.66,0.6,0.54,150,9545.28,0,0,0,2435.4,11980.68,33896.5909090909,0,0,0,7687.5,41584.0909090909
"BR0320",3,399.84631838546,299.882265270826,212.352365791362,393.84631838546,293.882265270826,206.352365791362,1.39945716731257,8,2,4,64,0.9430554385762,49,10948,0,0,0,10948,0,10948,0,0,0,0,171.0625,0,0,0,171.0625,8,0,6271120,0,0,2359384,0.6,647287.8,10,-30,10,10,-20,0.66,0.42,0.66,0.66,0.48,150,0,4598.16,0,0,0,4598.16,0,25659.375,0,0,0,25659.375
"BR0321",3,399.705435075731,239.935471963507,260.085897932075,393.705435075731,233.935471963507,254.085897932075,1.27928181407848,6,2,5,60,0.86608163501073,39,279675,0,0,0,279675,0,0,0,0,279675,0,0,0,4661.25,0,4661.25,2,0,0,0,727510,0,0.6,218253,10,10,10,-20,10,0.66,0.66,0.66,0.48,0.66,150,0,0,0,134244,0,134244,0,0,0,699187.5,0,699187.5
"BR0322",3,399.987041795387,299.989934108923,224.995748919131,393.987041795387,293.989934108923,218.995748919131,1.39995395180862,8,2,4,64,0.999915160158415,57,27820,0,438531,0,466351,0,0,466351,0,0,0,0,7286.734375,0,0,7286.734375,11,387563,6356361,9581121,3509,3564,0.6,890842.8,0,-30,-30,10,10,0.6,0.42,0.42,0.66,0.66,150,0,0,195867.42,0,0,195867.42,0,0,1093010.15625,0,0,1093010.15625
"BR0323",3,399.288142989791,299.489681815439,249.106387964785,393.288142989791,293.489681815439,243.106387964785,1.39755564961046,7,2,4,56,0.965378076026621,27,0,0,12817,0,12817,0,0,12817,0,0,0,0,228.875,0,0,228.875,8,0,0,4619800,0,4011408,0.6,647340.6,10,10,-30,10,-30,0.66,0.66,0.42,0.66,0.42,150,0,0,5383.14,0,0,5383.14,0,0,34331.25,0,0,34331.25
"BR0324",3,398.816671857971,269.672587953179,179.323471288646,392.816671857971,263.672587953179,173.323471288646,1.3369785196223,10,2,4,80,0.892880819994613,17,142401,0,0,0,142401,0,83217,0,59184,0,0,1040.2125,0,0,739.8,1780.0125,7,37891,3532942,1166893,28441,447874,0.6,446917.8,10,-30,-20,10,-10,0.66,0.42,0.48,0.66,0.54,150,0,34951.14,0,0,31959.36,66910.5,0,156031.875,0,0,110970,267001.875
"BR0325",3,399.926643810439,277.254614848935,255.936472350173,393.926643810439,271.254614848935,249.936472350173,1.35436251731875,7,2,4,56,0.919677561683307,56,0,51347,0,0,51347,0,0,51347,0,0,0,0,916.910714285714,0,0,916.910714285714,20,3032900,39372600,14009120,29426500,20363600,0.6,3186141.6,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,0,21565.74,0,0,21565.74,0,0,137536.607142857,0,0,137536.607142857
"BR0326",3,399.252702837035,239.836293299358,272.493450158913,393.252702837035,233.836293299358,266.493450158913,1.27817799227279,6,2,5,60,0.905996142021994,25,0,65147,0,0,65147,0,65147,0,0,0,0,1085.78333333333,0,0,0,1085.78333333333,1,0,65147,0,0,0,0.6,39088.2,10,-10,10,10,10,0.66,0.54,0.66,0.66,0.66,150,0,35179.38,0,0,0,35179.38,0,162867.5,0,0,0,162867.5
"BR0327",3,395.167844752098,238.941435956593,286.802884248491,389.167844752098,232.941435956593,280.802884248491,1.26821856141738,6,2,5,60,0.940294929970922,2,0,58364,0,0,58364,0,58364,0,0,0,0,972.733333333333,0,0,0,972.733333333333,1,0,58364,0,0,0,0.6,35018.4,10,-10,10,10,10,0.66,0.54,0.66,0.66,0.66,150,0,31516.56,0,0,0,31516.56,0,145910,0,0,0,145910
"BR0328",3,399.091067535497,239.867256980065,233.07956154354,393.091067535497,233.867256980065,227.07956154354,1.27791664903112,7,2,5,70,0.903860631245766,24,0,36180,0,0,36180,0,36180,0,0,0,0,516.857142857143,0,0,0,516.857142857143,8,251720,1068736,3557680,544936,997144,0.6,481516.2,0,-20,-20,-10,-20,0.6,0.48,0.48,0.54,0.48,150,0,17366.4,0,0,0,17366.4,0,77528.5714285714,0,0,0,77528.5714285714
"BR0329",3,399.555282378015,238.973500554299,244.125950324208,393.555282378015,232.973500554299,238.125950324208,1.27705756586463,7,2,5,70,0.944267127028848,33,0,33395,0,0,33395,0,33395,0,0,0,0,477.071428571429,0,0,0,477.071428571429,12,1379580,1519512,645816,0,0,0.6,177245.4,-20,-20,-10,10,10,0.48,0.48,0.54,0.66,0.66,150,0,16029.6,0,0,0,16029.6,0,71560.7142857143,0,0,0,71560.7142857143
"BR0330",3,399.091067535497,239.867256980065,233.07956154354,393.091067535497,233.867256980065,227.07956154354,1.27791664903112,7,2,5,70,0.903860631245766,24,0,36080,0,0,36080,0,36080,0,0,0,0,515.428571428571,0,0,0,515.428571428571,8,251720,1068736,3557680,544936,997144,0.6,481516.2,0,-20,-20,-10,-20,0.6,0.48,0.48,0.54,0.48,150,0,17318.4,0,0,0,17318.4,0,77314.2857142857,0,0,0,77314.2857142857
"BR0331",3,399.555282378015,238.973500554299,244.125950324208,393.555282378015,232.973500554299,238.125950324208,1.27705756586463,7,2,5,70,0.944267127028848,33,0,28544,0,0,28544,0,28544,0,0,0,0,407.771428571429,0,0,0,407.771428571429,12,1379580,1519512,645816,0,0,0.6,177245.4,-20,-20,-10,10,10,0.48,0.48,0.54,0.66,0.66,150,0,13701.12,0,0,0,13701.12,0,61165.7142857143,0,0,0,61165.7142857143
"BR0332",3,399.707692424025,269.789457249705,252.609612684429,393.707692424025,263.789457249705,246.609612684429,1.33899429934746,7,2,4,56,0.882798614033888,40,737870,842,0,789,739501,0,518338,221163,0,0,0,9256.03571428571,3949.33928571429,0,0,13205.375,10,680,5815640,5053100,510,610,0.6,652232.4,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,217701.96,92888.46,0,0,310590.42,0,1388405.35714286,592400.892857143,0,0,1980806.25
"BR0333",3,399.379355375369,273.94279801479,224.900112316767,393.379355375369,267.94279801479,218.900112316767,1.34664430678032,8,2,4,64,0.911321060986652,28,47485,10440,3,150,58078,0,46286,11792,0,0,0,723.21875,184.25,0,0,907.46875,21,3772230,41724522,10938375,41193306,20265210,0.6,3368389.8,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,19440.12,4952.64,0,0,24392.76,0,108482.8125,27637.5,0,0,136120.3125
"BR0334",3,399.926643810439,277.254614848935,255.936472350173,393.926643810439,271.254614848935,249.936472350173,1.35436251731875,7,2,4,56,0.919677561683307,56,786867,98,2649,4631,794245,0,498454,162211,133580,0,0,8900.96428571429,2896.625,0,2385.35714285714,14182.9464285714,20,3032900,39372600,14009120,29426500,20363600,0.6,3186141.6,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,0,209350.68,68128.62,0,56103.6,333582.9,0,1335144.64285714,434493.75,0,357803.571428571,2127441.96428571
"BR0335",3,399.707692424025,269.789457249705,252.609612684429,393.707692424025,263.789457249705,246.609612684429,1.33899429934746,7,2,4,56,0.882798614033888,40,31652,0,0,0,31652,0,24433,7219,0,0,0,436.303571428571,128.910714285714,0,0,565.214285714286,10,680,5815640,5053100,510,610,0.6,652232.4,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,10261.86,3031.98,0,0,13293.84,0,65445.5357142857,19336.6071428571,0,0,84782.1428571429
"BR0336",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,30101,0,0,0,30101,0,26422,3679,0,0,0,366.972222222222,51.0972222222222,0,0,418.069444444444,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,0,11097.24,1545.18,0,0,12642.42,0,55045.8333333333,7664.58333333333,0,0,62710.4166666667
"BR0337",3,398.728014516786,239.721351436929,222.275080893379,392.728014516786,233.721351436929,216.275080893379,1.27689873190743,8,2,5,80,0.983604469130541,15,17838,0,1289,1503,20630,0,0,20630,0,0,0,0,257.875,0,0,257.875,3,0,499359,1174053,105180,0,0.6,355718.4,10,-20,-20,0,10,0.66,0.48,0.48,0.6,0.66,150,0,0,9902.4,0,0,9902.4,0,0,38681.25,0,0,38681.25
