"codigo_producto","descripcion_producto","ingrediente_forma","tipo_proyecto","subcategoria","categoria","tamaño_corte","peso_neto_caja","tamaño_paquete","cantidad_paquetes","peso_neto_paquete","caja_tipo_id","volumen_producto_canal_servicios_comida","volumen_producto_canal_minorista","volumen_producto_canal_cadenas_corporativas","volumen_producto_canal_otros","volumen_producto_total","volumen_producto_planta_buenos_aires","volumen_producto_planta_curitiba","volumen_producto_planta_santiago","volumen_producto_planta_monterrey","volumen_producto_planta_bakersfield","cantidad_pallets_planta_buenos_aires","cantidad_pallets_planta_curitiba","cantidad_pallets_planta_santiago","cantidad_pallets_planta_monterrey","cantidad_pallets_planta_bakersfield","cantidad_pallets_total","costo_total_planta_buenos_aires","costo_total_planta_curitiba","costo_total_planta_santiago","costo_total_planta_monterrey","costo_total_planta_bakersfield","costo_pallets_planta_buenos_aires","costo_pallets_planta_curitiba","costo_pallets_planta_santiago","costo_pallets_planta_monterrey","costo_pallets_planta_bakersfield","costo_pallets_total","costo_total"
"BR0320","BonsaiGreen Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref OI4","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"beea47cc5f637c6fde9604c5cdd6c572",10948,0,0,0,10948,0,10948,0,0,0,0,172,0,0,0,172,0,8429.96,0,0,0,0,25800,0,0,0,25800,8429.96
"BR0321","BonsaiPremium Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref 59E","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"d85b31778b741c8bdb462d9f332e56d2",279675,0,0,0,279675,0,0,0,279675,0,0,0,0,4995,0,4995,0,0,0,145431,0,0,0,0,749250,0,749250,145431
"BR0322","Bastones rectos de brocoli 6x6 mm - picante - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"414d4cf5c1bc8a346f7e4445ede7acbd",27820,0,438531,0,466351,0,0,466351,0,0,0,0,8328,0,0,8328,0,0,212189.705,0,0,0,0,1249200,0,0,1249200,212189.705
"BR0323","Bastones rectos de brocoli 6x6 mm - picante - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"32afd4b4cbf80746743543d141a1b52c",0,0,12817,0,12817,0,0,12817,0,0,0,0,306,0,0,306,0,0,8459.22,0,0,0,0,45900,0,0,45900,8459.22
"BR0324","Cubos de brocoli - sazonado - Caja de 5 packs de 2,5 kg","Cubos de brocoli","Forma estable","Guarniciones - Cubos","Guarniciones","Forma",12.5,"5 X 2,5 KG",5,2.5,"082c1cdb42b1abd201403ca33ca11ef0",142401,0,0,0,142401,0,83217,0,0,59184,0,1156,0,0,822,1978,0,43272.84,0,0,34622.64,0,173400,0,0,123300,296700,77895.48
"BR0325","BonsaiGreen Espirales de brocoli 13 x 0,5 kg | Ref V23","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.5,"13 X 0,5 KG",13,0.5,"457aead6b645a6fdaad21f23a4e8ca12",0,51347,0,0,51347,0,0,51347,0,0,0,0,1070,0,0,1070,0,0,24646.56,0,0,0,0,160500,0,0,160500,24646.56
"BR0326","13 bolsas de 0,5 kg | Espirales de brocoli sazonado | Ref 8LT","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.5,"13 X 0,5 KG",13,0.5,"ab79baee2357a91142d0c868d05f3c31",0,65147,0,0,65147,0,65147,0,0,0,0,1358,0,0,0,1358,0,38110.995,0,0,0,0,203700,0,0,0,203700,38110.995
"BR0327","BonsaiGreen Brocoli en rejilla sazonado 13 x 0,5 kg | Ref TWE","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.5,"13 X 0,5 kg",13,0.5,"8ff369b05ce8c21076793bc345e6ec1e",0,58364,0,0,58364,0,58364,0,0,0,0,1216,0,0,0,1216,0,34142.94,0,0,0,0,182400,0,0,0,182400,34142.94
"BR0328","BonsaiGreen Espirales de brocoli 9 x 0,75 kg","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.75,"9 X 0,75 KG",9,0.75,"1c01c33ced1f5bfdb36a399ac98e0c68",0,36180,0,0,36180,0,36180,0,0,0,0,566,0,0,0,566,0,21165.3,0,0,0,0,84900,0,0,0,84900,21165.3
"BR0329","Brocoli en rejilla - clasico - Caja de 9 packs de 0,75 kg | Ref JOY","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.75,"9 X 0,75 KG",9,0.75,"1cbc364190e4feb6cfbe064584c400ab",0,33395,0,0,33395,0,33395,0,0,0,0,597,0,0,0,597,0,17365.4,0,0,0,0,89550,0,0,0,89550,17365.4
"BR0330","9 bolsas de 0,75 kg | Espirales de brocoli","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.75,"9 X 0,75 KG",9,0.75,"1c01c33ced1f5bfdb36a399ac98e0c68",0,36080,0,0,36080,0,36080,0,0,0,0,564,0,0,0,564,0,21106.8,0,0,0,0,84600,0,0,0,84600,21106.8
"BR0331","Brocoli en rejilla - clasico - Caja de 9 packs de 0,75 kg | Ref TP4","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.75,"9 X 0,75 KG",9,0.75,"1cbc364190e4feb6cfbe064584c400ab",0,28544,0,0,28544,0,28544,0,0,0,0,510,0,0,0,510,0,14842.88,0,0,0,0,76500,0,0,0,76500,14842.88
"BR0332","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 5 packs de 2,5 kg | Ref VDD","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"e67976152cc42ec69a300f4522f58632",737870,842,0,789,739501,0,518338,221163,0,0,0,10799,4608,0,0,15407,0,217701.96,106158.24,0,0,0,1619850,691200,0,0,2311050,323860.2
"BR0333","5 bolsas de 2,5 kg | Bastones rectos de brocoli 6x6 mm | Ref VXL","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"3665e3bea9deb6de2f6ad8e308473be4",47485,10440,3,150,58078,0,46286,11792,0,0,0,724,185,0,0,909,0,32400.2,9079.84,0,0,0,108600,27750,0,0,136350,41480.04
"BR0334","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref TYH","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"fa8da38322149b23e14a120e71d38975",786867,98,2649,4631,794245,0,498454,162211,0,133580,0,8901,2897,0,2386,14184,0,209350.68,68128.62,0,56103.6,0,1335150,434550,0,357900,2127600,333582.9
"BR0335","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref 5G6","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"fa8da38322149b23e14a120e71d38975",31652,0,0,0,31652,0,24433,7219,0,0,0,437,129,0,0,566,0,10261.86,3031.98,0,0,0,65550,19350,0,0,84900,13293.84
"BR0336","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref TYH","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"cf4c068dfec055bf302e658d71c9c942",30101,0,0,0,30101,0,26422,3679,0,0,0,413,58,0,0,471,0,18495.4,2832.83,0,0,0,61950,8700,0,0,70650,21328.23
"BR0337","Bastones rectos de brocoli 11x11 mm - clasico - Caja de 5 packs de 2,5 kg | Ref 9O7","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"b104736a19fe0c796651c18805508482",17838,0,1289,1503,20630,0,0,20630,0,0,0,0,323,0,0,323,0,0,13409.5,0,0,0,0,48450,0,0,48450,13409.5
"BR0338","5 bolsas de 2,5 kg | Bastones rectos de brocoli 13x13 mm","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",12.5,"5 x 2,5 kg",5,2.5,"0b72571a5bb7429ce7de424547e8d27d",34163,0,0,2795,36958,0,1072,35886,0,0,0,15,499,0,0,514,0,766.48,23325.9,0,0,0,2250,74850,0,0,77100,24092.38
"BR0339","Bastones rectos de brocoli 6x6 mm - con cabo - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"3479d784dc4ed4c42784cabde22ac149",642678,0,19158,0,661836,0,407639,254197,0,0,0,7280,4540,0,0,11820,0,211972.28,132182.44,0,0,0,1092000,681000,0,0,1773000,344154.72
"BR0340","Bastones rectos de brocoli 9x9 mm - con cabo - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"3826faf22304dbe5bef22f8c36155874",1697970,0,30437,0,1728407,0,1006991,333326,0,388090,0,17982,5953,0,6931,30866,0,422936.22,159996.48,0,162997.8,0,2697300,892950,0,1039650,4629900,745930.5
"BR0340XL","Bastones rectos de brocoli 9x9 mm - con cabo - Caja de 5 packs de 2,5 kg XL","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"fa8da38322149b23e14a120e71d38975",1559526,0,27955,0,1587481,0,924886,306148,0,356447,0,16516,5467,0,6366,28349,0,388452.12,128582.16,0,149707.74,0,2477400,820050,0,954900,4252350,666742.02
"BR0341","5 bolsas de 2,5 kg | Bastones rectos de brocoli 11x11 mm con cabo | Ref EBK","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"1c01c33ced1f5bfdb36a399ac98e0c68",512738,0,9318,0,522056,0,0,415053,0,107003,0,0,6486,0,1672,8158,0,0,188849.115,0,55641.56,0,0,972900,0,250800,1223700,244490.675
"BR0342","Bastones rectos de brocoli 9x9 mm - con cabo - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"fa8da38322149b23e14a120e71d38975",40711,0,0,0,40711,0,40711,0,0,0,0,727,0,0,0,727,0,17098.62,0,0,0,0,109050,0,0,0,109050,17098.62
"BR0343","5 bolsas de 2,5 kg | Bastones rectos de brocoli 6x6 mm | Ref DUF","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"b1561453f5edf808c1c92eb2d0f45d38",0,0,286173,0,286173,0,91907,194266,0,0,0,2298,4857,0,0,7155,0,49629.78,93247.68,0,0,0,344700,728550,0,0,1073250,142877.46
"BR0344","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref HKF","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"e743e947473252606cfa14519dbf593b",0,0,312633,0,312633,0,92689,219944,0,0,0,1932,4583,0,0,6515,0,44490.72,105573.12,0,0,0,289800,687450,0,0,977250,150063.84
"BR0345","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref PII","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"5e55b0f0e0122b55ba8d4d91fb921c5a",6083,0,519602,0,525685,0,94198,431487,0,0,0,3140,14383,0,0,17523,0,55105.83,224373.24,0,0,0,471000,2157450,0,0,2628450,279479.07
"BR0346","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref HKF","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"5914abeae491eab8612131985b15994f",2657,0,397961,0,400618,0,134550,266068,0,0,0,2403,4752,0,0,7155,0,69966,138355.36,0,0,0,360450,712800,0,0,1073250,208321.36
"BR0347","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref HKF","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5X 2,5 KG",5,2.5,"5914abeae491eab8612131985b15994f",5,0,380621,1090,381716,0,0,0,0,381716,0,0,0,0,6817,6817,0,0,0,0,198492.32,0,0,0,0,1022550,1022550,198492.32
"BR0348","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref PII","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"4e08f8e3d25dca0ebe2ef18b5cff3f24",2,0,142660,0,142662,0,64906,77756,0,0,0,1623,1944,0,0,3567,0,40890.78,48986.28,0,0,0,243450,291600,0,0,535050,89877.06
"BR0349","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref HKF","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"6d5c1314ab281dbdd56dc5dde84579b9",0,0,92361,0,92361,0,0,92361,0,0,0,0,2200,0,0,2200,0,0,49874.94,0,0,0,0,330000,0,0,330000,49874.94
"BR0350","11 bolsas de 1 kg | Tortitas de brocoli | Ref G03","Tortitas de brocoli","Forma estable","Guarniciones - Tortitas","Guarniciones","Forma",11,"11 X 1 KG",11,1,"1f3654aef5539d7393e1c6a4a8be552f",139,0,3647,0,3786,3786,0,0,0,0,60,0,0,0,0,60,2385.18,0,0,0,0,9000,0,0,0,0,9000,2385.18
"BR0351","11 bolsas de 1 kg | Tortitas de brocoli | Ref G03","Tortitas de brocoli","Forma estable","Guarniciones - Tortitas","Guarniciones","Forma",11,"11 X 1 KG",11,1,"1f3654aef5539d7393e1c6a4a8be552f",3207,0,68372,0,71579,71579,0,0,0,0,1119,0,0,0,0,1119,45094.77,0,0,0,0,167850,0,0,0,0,167850,45094.77
"BR0352","BonsaiGreen Bastones rectos de brocoli 9x9 mm 5 x 2,5 kg | Ref KXH","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X2,5 KG",5,2.5,"e743e947473252606cfa14519dbf593b",30713,0,0,0,30713,0,18980,11733,0,0,0,396,245,0,0,641,0,9110.4,5631.84,0,0,0,59400,36750,0,0,96150,14742.24
"BR0353","BonsaiVegetales Croquetas de brocoli 13 x 0,75 kg","Croquetas de brocoli","Forma estable","Guarniciones - Legumes Croquetas","Guarniciones","Forma",9.75,"13 X 0,75 KG",13,0.75,"ea6403e25e3a52198dad19251c207a47",21335,0,0,0,21335,21335,0,0,0,0,381,0,0,0,0,381,13441.05,0,0,0,0,57150,0,0,0,0,57150,13441.05
"BR0354","BonsaiGreen Brocoli en rejilla sazonado, con cabo 13 x 0,5 kg","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.5,"13 X 0,5 KG",13,0.5,"6a29db0cef2137d2bb15a27d61f064bd",50094,0,0,0,50094,0,0,50094,0,0,0,0,1044,0,0,1044,0,0,27050.76,0,0,0,0,156600,0,0,156600,27050.76
"BR0355","BonsaiGreen Dippers de brocoli 13 x 0,5 kg","Dippers de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.5,"13 X 0,5 KG",13,0.5,"a130566667d4be7bb38053adaefea0af",23972,0,0,0,23972,0,23972,0,0,0,0,375,0,0,0,375,0,11506.56,0,0,0,0,56250,0,0,0,56250,11506.56
"BR0356","Espirales de brocoli - sazonado - Caja de 13 packs de 0,5 kg","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.5,"13 X 0,5 KG",13,0.5,"457aead6b645a6fdaad21f23a4e8ca12",37946,0,0,0,37946,0,0,37946,0,0,0,0,791,0,0,791,0,0,18214.08,0,0,0,0,118650,0,0,118650,18214.08
"BR0357","BonsaiGreen Bastones rectos de brocoli 6x6 mm 13 x 0,75 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",9.75,"13 X 0,75 KG",13,0.75,"ad23381bab48bad4640990fdc6a27c9b",23014,0,0,0,23014,0,15160,7854,0,0,0,271,141,0,0,412,0,10839.4,5105.1,0,0,0,40650,21150,0,0,61800,15944.5
"BR0358","BonsaiGreen Espirales de brocoli 13 x 0,75 kg","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"6d5c1314ab281dbdd56dc5dde84579b9",0,8728,0,0,8728,0,8728,0,0,0,0,208,0,0,0,208,0,5236.8,0,0,0,0,31200,0,0,0,31200,5236.8
"BR0359","Brocoli zigzag - clasico - Caja de 13 packs de 0,75 kg | Ref 6P9","Brocoli zigzag","Forma estable","Bastones clasicos - Legumes Frites","Bastones clasicos","Forma",9.75,"13 X 0,8 kg",13,0.75,"10c5f9edbe2c87186bcdeb991fe8d902",19687,0,0,0,19687,19687,0,0,0,0,352,0,0,0,0,352,12402.81,0,0,0,0,52800,0,0,0,0,52800,12402.81
"BR0360","Bastones rectos de brocoli 9x9 mm - crocante - Caja de 5 packs de 2,5 kg | Ref 559","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"48d2fa87ef6ac189e633680672b6132e",100212,0,0,0,100212,0,0,100212,0,0,0,0,1566,0,0,1566,0,0,45596.46,0,0,0,0,234900,0,0,234900,45596.46
"BR0361","BonsaiGreen Gajos de brocoli sazonado 5 x 2,5 kg | Ref 595","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2.5 KG",2.5,2.5,"116dda17a7b7fb82c62f462ef4a94218",114948,0,0,0,114948,0,110251,4697,0,0,0,1379,59,0,0,1438,0,50164.205,3358.355,0,0,0,206850,8850,0,0,215700,53522.56
"BR0362","BonsaiGreen Espirales de brocoli 5 x 2,5 kg","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"3256a5fed07b421a92abee44a3d93243",22649,0,0,0,22649,0,0,22649,0,0,0,0,630,0,0,630,0,0,9512.58,0,0,0,0,94500,0,0,94500,9512.58
"BR0363","BonsaiPremium Bastones rectos de brocoli 5 x 2,5 kg | Ref XJT","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"a053806f0b23db27a17e90bf971c8a62",93363,0,0,0,93363,0,0,0,0,93363,0,0,0,0,1946,1946,0,0,0,0,54617.355,0,0,0,0,291900,291900,54617.355
"BR0364","BonsaiPremium Bastones rectos de brocoli 5 x 2,5 kg | Ref 8OM","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"5752498adef915345dabc54b32edf146",80636,0,0,0,80636,0,80636,0,0,0,0,1680,0,0,0,1680,0,43543.44,0,0,0,0,252000,0,0,0,252000,43543.44
"BR0365","Bastones rectos de brocoli - clasico - Caja de 5 packs de 2,5 kg | Ref NW8","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Grueso",12.5,"5 X 2,5 KG",5,2.5,"55b52b97c05b19dbbbefa191622fe36a",107201,0,0,0,107201,0,107201,0,0,0,0,1489,0,0,0,1489,0,48776.455,0,0,0,0,223350,0,0,0,223350,48776.455
"BR0366","Bastones rectos de brocoli 6x6 mm - crocante - Caja de 5 packs de 2,5 kg | Ref JZO","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"d6e2cbc227acca3455d02367e9bd0b2b",14653,0,0,0,14653,0,0,14653,0,0,0,0,229,0,0,229,0,0,9670.98,0,0,0,0,34350,0,0,34350,9670.98
"BR0367","5 bolsas de 2,5 kg | Bastones rectos de brocoli con cabo | Ref AYC","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"48d2fa87ef6ac189e633680672b6132e",51022,0,0,0,51022,0,0,0,0,51022,0,0,0,0,798,798,0,0,0,0,29847.87,0,0,0,0,119700,119700,29847.87
"BR0368","Bastones rectos de brocoli - con cabo - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9a88ed4806deaa5c9b3abac82886d23a",97174,0,0,3610,100784,0,0,0,0,100784,0,0,0,0,1400,1400,0,0,0,0,52407.68,0,0,0,0,210000,210000,52407.68
"BR0369","5 bolsas de 2,5 kg | Espirales de brocoli","Espirales de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"3256a5fed07b421a92abee44a3d93243",44106,0,0,0,44106,0,0,44106,0,0,0,0,1226,0,0,1226,0,0,18524.52,0,0,0,0,183900,0,0,183900,18524.52
"BR0370","BonsaiGreen Bastones rectos de brocoli 11 x 1,25 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13.75,"11 X 1,25 KG",11,1.25,"c96df5913565ba35f3e02e744c9a6dde",0,101561,0,0,101561,0,0,0,0,101561,0,0,0,0,2419,2419,0,0,0,0,48749.28,0,0,0,0,362850,362850,48749.28
"BR0371","13 bolsas de 1 kg | Bastones rectos de brocoli | Ref PB9","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13,"13 X 1 KG",13,1,"dcc42a5da445d56728ad8178bf5931e9",0,141544,0,46,141590,0,0,0,0,141590,0,0,0,0,3372,3372,0,0,0,0,67963.2,0,0,0,0,505800,505800,67963.2
"BR0372","BonsaiGreen Espirales de brocoli sin gluten 13 x 0,75 kg","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"4989f7c44b56191eebb2c0b95763c0db",0,181556,0,0,181556,0,181556,0,0,0,0,4323,0,0,0,4323,0,87146.88,0,0,0,0,648450,0,0,0,648450,87146.88
"BR0373","16 bolsas de 0,5 kg | Brocoli en rejilla sin gluten","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",8,"16 X 0,5 KG",16,0.5,"f1efec47e48187c72213058375afab2c",0,49137,0,0,49137,0,49137,0,0,0,0,1365,0,0,0,1365,0,26533.98,0,0,0,0,204750,0,0,0,204750,26533.98
"BR0374","Bastones rectos de brocoli - clasico - Caja de 13 packs de 1 kg | Ref OVH","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13,"13 X 1 KG",13,1,"6d5c1314ab281dbdd56dc5dde84579b9",0,15996,0,0,15996,0,0,0,0,15996,0,0,0,0,381,381,0,0,0,0,10557.36,0,0,0,0,57150,57150,10557.36
"BR0375","11 bolsas de 1,25 kg | Bastones rectos de brocoli | Ref YF3","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Corte steak",13.75,"11 X 1,25 KG",11,1.25,"c61dafed9b7d2c7f917d4debf65896c1",0,240998,0,0,240998,0,0,0,0,240998,0,0,0,0,5021,5021,0,0,0,0,125318.96,0,0,0,0,753150,753150,125318.96
"BR0376","13 bolsas de 0,75 kg | Brocoli zigzag sazonado","Brocoli zigzag","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"ddc8f0c662924d5b7914ba35ddb1ebe4",0,71871,0,0,71871,0,0,0,0,71871,0,0,0,0,1284,1284,0,0,0,0,34498.08,0,0,0,0,192600,192600,34498.08
"BR0377","13 bolsas de 0,75 kg | Brocoli zigzag picante | Ref P85","Brocoli zigzag","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"ddc8f0c662924d5b7914ba35ddb1ebe4",0,31227,0,0,31227,0,0,0,0,31227,0,0,0,0,558,558,0,0,0,0,14988.96,0,0,0,0,83700,83700,14988.96
"BR0378","BonsaiGreen Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref FVE","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2361696c0cf9b4a8490d7098c11e6a51",0,0,0,8811,8811,0,8114,697,0,0,0,145,13,0,0,158,0,3894.72,460.02,0,0,0,21750,1950,0,0,23700,4354.74
"BR0379","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 5 packs de 2,5 kg | Ref OO7","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2361696c0cf9b4a8490d7098c11e6a51",2,0,0,67892,67894,0,50646,0,17248,0,0,905,0,308,0,1213,0,24310.08,0,7244.16,0,0,135750,0,46200,0,181950,31554.24
"BR0380","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 5 packs de 2,5 kg | Ref OO7","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"edebe6dd9669ec03369694b6dbbd4c54",584,0,0,122186,122770,53989,43273,16762,8746,0,965,773,300,157,0,2195,29154.06,25963.8,11062.92,5772.36,0,144750,115950,45000,23550,0,329250,71953.14
"BR0381","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref XNV","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9dbb448086386afae3321dda0441c688",0,0,0,30911,30911,0,6954,23957,0,0,0,125,428,0,0,553,0,4172.4,14374.2,0,0,0,18750,64200,0,0,82950,18546.6
"BR0382","BonsaiGreen Bastones rectos de brocoli 9x9 mm 5 x 2,5 kg | Ref 768","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9dbb448086386afae3321dda0441c688",9892,0,0,61298,71190,0,40982,0,30208,0,0,732,0,540,0,1272,0,24589.2,0,18124.8,0,0,109800,0,81000,0,190800,42714
"BR0383","BonsaiGreen Bastones rectos de brocoli 9x9 mm 5 x 2,5 kg | Ref 768","Bastones rectos de brocoli","Estacional","Bastones clasicos - Grado B","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9dbb448086386afae3321dda0441c688",1051,0,0,15386,16437,13508,0,0,2929,0,242,0,0,53,0,295,8104.8,0,0,1757.4,0,36300,0,0,7950,0,44250,9862.2
